"file","series","year","category","check","evidence"
"europe/germ242.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","85 ID(s) run up against the year field, e.g. 'EDW0301a'"
"europe/germ243.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","80 ID(s) run up against the year field, e.g. 'EDW0401a'"
"europe/germ244.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","90 ID(s) run up against the year field, e.g. 'EDW0501A'"
"europe/germ245.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","93 ID(s) run up against the year field, e.g. 'EDW0801a'"
"europe/germ246.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","110 ID(s) run up against the year field, e.g. 'EDW0901a'"
"europe/germ4.rwl","888091",1820,"Normal practice, flagged for reference","interior year gap","10 year(s) missing (1820-1829); read.tucson fills these with 0 (read.tucson fabricates 10 zero(s) in this file)"
"europe/grc021.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'ANAH11B1'"
"europe/grc027.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","20 ID(s) run up against the year field, e.g. 'VKAN01A1'"
"europe/grc034.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'XEP23b	1'"
"europe/grc034.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","1 ID(s) contain blanks, e.g. 'XEP23b	1'"
"europe/grc034.rwl","XEP23b",1850,"Normal practice, flagged for reference","interior year gap","40 year(s) missing (1850-1889); read.tucson fills these with 0 (read.tucson fabricates 77 zero(s) in this file)"
"europe/grc036.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'EHS0701a'"
"europe/grc037.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'EHS1001a'"
"europe/grc038.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","75 ID(s) run up against the year field, e.g. 'EHS1101a'"
"europe/grc038x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","65 ID(s) run up against the year field, e.g. 'EHS1101a'"
"europe/grc040.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'EHS1201Z'"
"europe/grc041.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'EHS1301A'"
"europe/grc042.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. 'EHS1401A'"
"europe/grc043.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'EHS1501A'"
"europe/grc044.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'EHV0101a'"
"europe/grc045.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'EHV0201a'"
"europe/grc046.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","38 ID(s) run up against the year field, e.g. 'EHV0301a'"
"europe/grc047.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'EHV0401a'"
"europe/grc048.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","39 ID(s) run up against the year field, e.g. 'EHV0501a'"
"europe/grc049.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'EHV0601a'"
"europe/grc050.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","61 ID(s) run up against the year field, e.g. 'EHV0701a'"
"europe/grc051.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'EHV0801a'"
"europe/grc052x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","59 ID(s) run up against the year field, e.g. 'EHS0103C'"
"europe/grc053x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","27 ID(s) run up against the year field, e.g. 'EHS0201A'"
"europe/grc054x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","32 ID(s) run up against the year field, e.g. 'EHS0302A'"
"europe/grc055x.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","9 ID(s) run up against the year field, e.g. 'EHS0433A'"
"europe/gree013.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","152 ID(s) run up against the year field, e.g. 'EHS0101a'"
"europe/gree014.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","111 ID(s) run up against the year field, e.g. 'EHS0201a'"
"europe/gree015.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","98 ID(s) run up against the year field, e.g. 'EHS0301a'"
"europe/gree016.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","99 ID(s) run up against the year field, e.g. 'EHS0402a'"
"europe/gree017.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'EHS0501a'"
"europe/gree018.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","43 ID(s) run up against the year field, e.g. 'EHS0601a'"
"europe/gree019.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","29 ID(s) run up against the year field, e.g. 'EHS0801z'"
"europe/gree020.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","23 ID(s) run up against the year field, e.g. 'EHS0901a'"
"europe/isl001.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. '0PPA5011'"
"europe/isl002.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. '0PSG4011'"
"europe/isl004.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. '0RPC3031'"
"europe/isl007.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","34 ID(s) run up against the year field, e.g. '0RSG1011'"
"europe/isl011.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. '0RSG2011'"
"europe/isl016.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","40 ID(s) run up against the year field, e.g. '0RSG1021'"
"europe/ita056.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","75 ID(s) run up against the year field, e.g. 'MX102176'"
"europe/ita057.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","41 ID(s) run up against the year field, e.g. 'CH5010PS'"
"europe/ita058.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","56 ID(s) run up against the year field, e.g. 'sd103821'"
"europe/ita059.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","70 ID(s) run up against the year field, e.g. 'SD20863N'"
"europe/ita060.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","2 ID(s) run up against the year field, e.g. 'LARE002X'"
"europe/ita061.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","1 ID(s) run up against the year field, e.g. 'FORA008X'"
"europe/ita063.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","6 ID(s) run up against the year field, e.g. '18(11.2)'"
"europe/ita063.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","1 ID(s) contain blanks, e.g. '33 (tt 3'"
"europe/ita065.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","19 ID(s) run up against the year field, e.g. 'A05LD718'"
"europe/ita066.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'L10_363X'"
"europe/ita068.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","43 ID(s) contain blanks, e.g. 'NAC 01A'"
"europe/ita070.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","4 ID(s) run up against the year field, e.g. 'PDIA01A1'"
"europe/ital018.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. '0003377Q'"
"europe/ital019.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. '0003401Q'"
"europe/ital020.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","24 ID(s) run up against the year field, e.g. '0003002Q'"
"europe/ital021.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","100 ID(s) run up against the year field, e.g. '0003241Q'"
"europe/ital028.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","18 ID(s) run up against the year field, e.g. 'P1-1.1_1'"
"europe/lith001.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'LI02010X'"
"europe/lith011.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'viesv-16'"
"europe/lith011e.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","11 ID(s) run up against the year field, e.g. 'viesv-18'"
"europe/lith011l.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","13 ID(s) run up against the year field, e.g. 'viesv-17'"
"europe/lith026.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'BABTAI01'"
"europe/lith027.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'BIRZAI02'"
"europe/lith030.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'GELVON02'"
"europe/lith031.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'KALTIN02'"
"europe/lith032.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","21 ID(s) run up against the year field, e.g. 'kedaz-01'"
"europe/lith033.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'VIDUKL02'"
"europe/lith034.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'ZALIOJ05'"
"europe/lith036.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'KURTUV14'"
"europe/lith038.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'NAUKAI02'"
"europe/lith039.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","16 ID(s) run up against the year field, e.g. 'PAGEGI01'"
"europe/lith040.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'PLATEL01'"
"europe/lith041.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","12 ID(s) run up against the year field, e.g. 'spira-01'"
"europe/lith044.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","14 ID(s) run up against the year field, e.g. 'trosk-01'"
"europe/lith045.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","15 ID(s) run up against the year field, e.g. 'VEZAIC32'"
"europe/lith046.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","61 ID(s) run up against the year field, e.g. 'Lt1Ps39a'"
"europe/nor033.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","101 ID(s) run up against the year field, e.g. 'ENL0101A'"
"europe/nor034.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","104 ID(s) run up against the year field, e.g. 'ENS0301A'"
"europe/nor035.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","101 ID(s) run up against the year field, e.g. 'ENS0401A'"
"europe/nor036.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","104 ID(s) run up against the year field, e.g. 'ENT0101a'"
"europe/nor037.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","118 ID(s) run up against the year field, e.g. 'ENT02Chr'"
"europe/nor038.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","59 ID(s) run up against the year field, e.g. 'HNF0101A'"
"europe/nor039.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","79 ID(s) run up against the year field, e.g. 'HNK0101A'"
"europe/nor040.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","60 ID(s) run up against the year field, e.g. 'HNK0201A'"
"europe/nor041.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","51 ID(s) run up against the year field, e.g. 'HNP0101A'"
"europe/nor042.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","87 ID(s) run up against the year field, e.g. 'HNP0201A'"
"europe/nor043.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","89 ID(s) run up against the year field, e.g. 'HNS0101A'"
"europe/nor044.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","64 ID(s) run up against the year field, e.g. 'HNS0201A'"
"europe/nor045.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'KNE0141A'"
"europe/nor046.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","30 ID(s) run up against the year field, e.g. 'KNE0256A'"
"europe/nor047.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","31 ID(s) run up against the year field, e.g. 'KNS0101A'"
"europe/nor048.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","28 ID(s) run up against the year field, e.g. 'KNS0216A'"
"europe/norw007.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","85 ID(s) run up against the year field, e.g. 'NEC0001A'"
"europe/norw015.rwl",NA,NA,"Normal practice, flagged for reference","blank inside series ID","34 ID(s) contain blanks, e.g. 'N 2001'"
"europe/norw016.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","89 ID(s) run up against the year field, e.g. 'No1Ps01a'"
"europe/norw019.rwl",NA,NA,"Normal practice, flagged for reference","ID fills all 8 columns","77 ID(s) run up against the year field, e.g. 'END0102A'"
